annee,parametre,entite_geo,indicateur,valeur
2018,NO3-,31,indic_b100,"1,7090270129"
1971,NO3-,09,indic_b100,"0,6940152005"
1972,NO3-,09,indic_b100,"0,7599743237"
1973,NO3-,09,indic_b100,"1,0704302394"
1974,NO3-,09,indic_b100,"0,8458666279"
1975,NO3-,09,indic_b100,"1,1989497905"
1976,NO3-,09,indic_b100,"0,8283567406"
1977,NO3-,09,indic_b100,"0,9059594991"
1978,NO3-,09,indic_b100,"0,6421217887"
1979,NO3-,09,indic_b100,"0,9981254628"
1980,NO3-,09,indic_b100,"1,1002811749"
1981,NO3-,09,indic_b100,"1,4730608939"
1982,NO3-,09,indic_b100,"1,8717211629"
1983,NO3-,09,indic_b100,"1,0590896269"
1984,NO3-,09,indic_b100,"1,1076138127"
1985,NO3-,09,indic_b100,"1,3998993622"
1986,NO3-,09,indic_b100,"2,2028904846"
1987,NO3-,09,indic_b100,"1,2457670108"
1988,NO3-,09,indic_b100,"1,6705244434"
1989,NO3-,09,indic_b100,"1,1126883599"
1990,NO3-,09,indic_b100,"1,3062850331"
1991,NO3-,09,indic_b100,"1,3007942817"
1992,NO3-,09,indic_b100,"2,0528169534"
1993,NO3-,09,indic_b100,"1,8249925087"
1994,NO3-,09,indic_b100,"0,9517961406"
1995,NO3-,09,indic_b100,"0,9982764362"
1996,NO3-,09,indic_b100,"1,0452724335"
1997,NO3-,09,indic_b100,"0,8023785102"
1998,NO3-,09,indic_b100,"0,9093799479"
1999,NO3-,09,indic_b100,"1,0891792371"
2000,NO3-,09,indic_b100,"1,1399738647"
2001,NO3-,09,indic_b100,"1,1838502298"
2002,NO3-,09,indic_b100,"1,2881861411"
2003,NO3-,09,indic_b100,"1,0592895365"
2004,NO3-,09,indic_b100,"1,2688972159"
2005,NO3-,09,indic_b100,"1,4312622843"
2006,NO3-,09,indic_b100,"1,2619791094"
2007,NO3-,09,indic_b100,"1,1756987987"
2008,NO3-,09,indic_b100,"1,09849713"
2009,NO3-,09,indic_b100,"1,0911119883"
2010,NO3-,09,indic_b100,"1,2939462099"
2011,NO3-,09,indic_b100,"1,1346737266"
2012,NO3-,09,indic_b100,"1,1789932517"
2013,NO3-,09,indic_b100,"1,4578646711"
2014,NO3-,09,indic_b100,"1,0802698309"
2015,NO3-,09,indic_b100,"1,0171369413"
2016,NO3-,09,indic_b100,"0,9320721192"
2017,NO3-,09,indic_b100,"0,9833151508"
2018,NO3-,09,indic_b100,"1,1380740102"
1971,NO3-,40,indic_b100,"0,8791391072"
1972,NO3-,40,indic_b100,"0,9520932607"
1973,NO3-,40,indic_b100,"0,8048276786"
1974,NO3-,40,indic_b100,"1,089516678"
1975,NO3-,40,indic_b100,"1,2251977772"
1976,NO3-,40,indic_b100,"1,1680905014"
1977,NO3-,40,indic_b100,"1,4666666667"
1978,NO3-,40,indic_b100,"0,7912251965"
1979,NO3-,40,indic_b100,"1,4045783133"
1980,NO3-,40,indic_b100,"1,7515662651"
1981,NO3-,40,indic_b100,"1,6735159344"
1982,NO3-,40,indic_b100,"1,9489946832"
1983,NO3-,40,indic_b100,"1,6748146"
1984,NO3-,40,indic_b100,"2,2498629386"
1985,NO3-,40,indic_b100,"1,9024421375"
1986,NO3-,40,indic_b100,"2,0527068776"
1987,NO3-,40,indic_b100,"3,1963036963"
1988,NO3-,40,indic_b100,"3,0578313253"
1989,NO3-,40,indic_b100,"2,3814558764"
1990,NO3-,40,indic_b100,"2,1501706485"
1991,NO3-,40,indic_b100,"2,8726273726"
1992,NO3-,40,indic_b100,"3,1195709151"
1993,NO3-,40,indic_b100,"2,5624375624"
1994,NO3-,40,indic_b100,"2,3852871045"
1995,NO3-,40,indic_b100,"2,0278255821"
1996,NO3-,40,indic_b100,"2,2865910552"
1997,NO3-,40,indic_b100,"2,8652063397"
1998,NO3-,40,indic_b100,"2,6157545853"
1999,NO3-,40,indic_b100,"2,836506159"
2000,NO3-,40,indic_b100,"2,6571777145"
2001,NO3-,40,indic_b100,"2,1220014915"
2002,NO3-,40,indic_b100,"2,878600823"
2003,NO3-,40,indic_b100,"2,6268731269"
2004,NO3-,40,indic_b100,"2,8209529724"
2005,NO3-,40,indic_b100,"2,8598501163"
2006,NO3-,40,indic_b100,"2,7278835386"
2007,NO3-,40,indic_b100,"2,9012048193"
2008,NO3-,40,indic_b100,"2,8456790123"
2009,NO3-,40,indic_b100,"2,5252465871"
2010,NO3-,40,indic_b100,"2,6497678598"
2011,NO3-,40,indic_b100,"2,225877193"
2012,NO3-,40,indic_b100,"2,7407711988"
2013,NO3-,40,indic_b100,"2,5174825175"
2014,NO3-,40,indic_b100,"2,2867132867"
2015,NO3-,40,indic_b100,"2,1878952497"
2016,NO3-,40,indic_b100,"2,2582417582"
2017,NO3-,40,indic_b100,"2,3046953047"
2018,NO3-,40,indic_b100,"2,0767587966"
1971,NO3-,64,indic_b100,"0,8422110012"
1972,NO3-,64,indic_b100,"0,8774392624"
1973,NO3-,64,indic_b100,"1,1188524447"
1974,NO3-,64,indic_b100,"1,0552953212"
1975,NO3-,64,indic_b100,1
1976,NO3-,64,indic_b100,"0,9513175745"
1977,NO3-,64,indic_b100,"0,9654265159"
1978,NO3-,64,indic_b100,"0,6643233743"
1979,NO3-,64,indic_b100,"1,1274774936"
1980,NO3-,64,indic_b100,"1,3267148014"
1981,NO3-,64,indic_b100,"1,2684210526"
1982,NO3-,64,indic_b100,"1,0229288291"
1983,NO3-,64,indic_b100,"1,2547247554"
1984,NO3-,64,indic_b100,"1,1789473684"
1985,NO3-,64,indic_b100,"1,4214181877"
1986,NO3-,64,indic_b100,"1,9257868065"
1987,NO3-,64,indic_b100,"1,4157894737"
1988,NO3-,64,indic_b100,"1,7961557099"
1989,NO3-,64,indic_b100,"1,551390665"
1990,NO3-,64,indic_b100,"1,8004467939"
1991,NO3-,64,indic_b100,"1,5382653061"
1992,NO3-,64,indic_b100,"1,4473684211"
1993,NO3-,64,indic_b100,"2,0145539802"
1994,NO3-,64,indic_b100,"1,3819645661"
1995,NO3-,64,indic_b100,"1,1889003083"
1996,NO3-,64,indic_b100,"1,2619047619"
1997,NO3-,64,indic_b100,"1,4155381326"
1998,NO3-,64,indic_b100,"1,1250740322"
1999,NO3-,64,indic_b100,"1,3741496599"
2000,NO3-,64,indic_b100,"1,7100677881"
2001,NO3-,64,indic_b100,"1,1116135663"
2002,NO3-,64,indic_b100,"1,2690716861"
2003,NO3-,64,indic_b100,"1,2597795164"
2004,NO3-,64,indic_b100,"1,3625002765"
2005,NO3-,64,indic_b100,"1,6116431842"
2006,NO3-,64,indic_b100,"1,3615621788"
2007,NO3-,64,indic_b100,"1,2990750257"
2008,NO3-,64,indic_b100,"1,1748721228"
2009,NO3-,64,indic_b100,"1,1093371347"
2010,NO3-,64,indic_b100,"1,3849869606"
2011,NO3-,64,indic_b100,"1,0480826221"
2012,NO3-,64,indic_b100,"1,0672918832"
2013,NO3-,64,indic_b100,"1,0155812274"
2014,NO3-,64,indic_b100,"1,062610483"
2015,NO3-,64,indic_b100,"1,084744863"
2016,NO3-,64,indic_b100,"1,0303730445"
2017,NO3-,64,indic_b100,"0,9903430581"
2018,NO3-,64,indic_b100,"0,8775481112"
1971,DBO5,17,indic_b100,"0,7932596329"
1972,DBO5,17,indic_b100,"0,7405714286"
1973,DBO5,17,indic_b100,"1,684180247"
1974,DBO5,17,indic_b100,"0,9425710669"
1975,DBO5,17,indic_b100,"0,8910116239"
1976,DBO5,17,indic_b100,"0,7391098448"
1977,DBO5,17,indic_b100,"0,9284426921"
1978,DBO5,17,indic_b100,"0,727271967"
1979,DBO5,17,indic_b100,"0,839408867"
1980,DBO5,17,indic_b100,"0,6023436175"
1981,DBO5,17,indic_b100,"0,8355484436"
1982,DBO5,17,indic_b100,"0,6825815891"
1983,DBO5,17,indic_b100,"0,8069786535"
1984,DBO5,17,indic_b100,"0,787915955"
1985,DBO5,17,indic_b100,"0,9578037731"
1986,DBO5,17,indic_b100,"0,8017241379"
1987,DBO5,17,indic_b100,"1,086863711"
1988,DBO5,17,indic_b100,"0,5650564096"
1989,DBO5,17,indic_b100,"0,7785861998"
1990,DBO5,17,indic_b100,"1,1549040914"
1991,DBO5,17,indic_b100,"0,9152343387"
1992,DBO5,17,indic_b100,"0,6529182382"
1993,DBO5,17,indic_b100,"0,5691165382"
1994,DBO5,17,indic_b100,"0,7922411169"
1995,DBO5,17,indic_b100,"0,7181571047"
1996,DBO5,17,indic_b100,"0,5701992708"
1997,DBO5,17,indic_b100,"0,5781662858"
1998,DBO5,17,indic_b100,"0,5988821334"
1999,DBO5,17,indic_b100,"0,5008026466"
2000,DBO5,17,indic_b100,"0,4714473143"
2001,DBO5,17,indic_b100,"0,5302079291"
2002,DBO5,17,indic_b100,"0,5960326158"
2003,DBO5,17,indic_b100,"0,6004505998"
2004,DBO5,17,indic_b100,"0,5697874148"
2005,DBO5,17,indic_b100,"0,6100269538"
2006,DBO5,17,indic_b100,"0,6221527036"
2007,DBO5,17,indic_b100,"0,436886234"
2008,DBO5,17,indic_b100,"0,4767244872"
2009,DBO5,17,indic_b100,"0,5642999304"
2010,DBO5,17,indic_b100,"0,5945396825"
2011,DBO5,17,indic_b100,"0,428821269"
2012,DBO5,17,indic_b100,"0,4814947695"
2013,DBO5,17,indic_b100,"0,3760156191"
2014,DBO5,17,indic_b100,"0,3399638322"
2015,DBO5,17,indic_b100,"0,3948033014"
2016,DBO5,17,indic_b100,"0,3766607799"
2017,DBO5,17,indic_b100,"0,5109860561"
2018,DBO5,17,indic_b100,"0,375156481"
1971,DBO5,79,indic_b100,"1,0425531915"
1972,DBO5,79,indic_b100,"0,9574468085"
1975,DBO5,79,indic_b100,1
1976,DBO5,79,indic_b100,"1,0998263889"
1977,DBO5,79,indic_b100,"0,7813941904"
1978,DBO5,79,indic_b100,"1,0217290618"
1979,DBO5,79,indic_b100,"0,903921106"
1980,DBO5,79,indic_b100,"1,2648166597"
1981,DBO5,79,indic_b100,"0,8617021277"
1982,DBO5,79,indic_b100,"0,5585282089"
1983,DBO5,79,indic_b100,"0,7477541247"
1984,DBO5,79,indic_b100,"0,6551183235"
1985,DBO5,79,indic_b100,"0,8212300755"
1986,DBO5,79,indic_b100,"0,5278331236"
1987,DBO5,79,indic_b100,"0,8218085106"
1988,DBO5,79,indic_b100,"0,9205729167"
1989,DBO5,79,indic_b100,"1,01171875"
1990,DBO5,79,indic_b100,"0,75"
1991,DBO5,79,indic_b100,"1,0132978723"
1992,DBO5,79,indic_b100,"0,9574468085"
1993,DBO5,79,indic_b100,"0,7180851064"
1994,DBO5,79,indic_b100,"1,0053191489"
1995,DBO5,79,indic_b100,"0,8936170213"
1996,DBO5,79,indic_b100,"0,710106383"
1997,DBO5,79,indic_b100,"0,829787234"
1998,DBO5,79,indic_b100,"0,8936170213"
1999,DBO5,79,indic_b100,"0,7276595745"
2000,DBO5,79,indic_b100,"0,7021276596"
2001,DBO5,79,indic_b100,"0,9722222222"
2002,DBO5,79,indic_b100,"0,6382978723"
2003,DBO5,79,indic_b100,"0,8263888889"
2004,DBO5,79,indic_b100,"0,7291666667"
2005,DBO5,79,indic_b100,"0,7021276596"
2006,DBO5,79,indic_b100,"0,7085106383"
2007,DBO5,79,indic_b100,"0,6117021277"
2008,DBO5,79,indic_b100,"0,5930851064"
2009,DBO5,79,indic_b100,"0,75"
2010,DBO5,79,indic_b100,"0,8085106383"
2011,DBO5,79,indic_b100,"0,4893617021"
2012,DBO5,79,indic_b100,"0,5159574468"
2013,DBO5,79,indic_b100,"0,6380208333"
2014,DBO5,79,indic_b100,"0,4893617021"
2015,DBO5,79,indic_b100,"0,5212765957"
2016,DBO5,79,indic_b100,"0,6143617021"
2017,DBO5,79,indic_b100,"0,6835106383"
2018,DBO5,79,indic_b100,"0,5611702128"
1971,DBO5,16,indic_b100,"0,6593951413"
1972,DBO5,16,indic_b100,"0,9081905957"
1973,DBO5,16,indic_b100,"1,4022631462"
1974,DBO5,16,indic_b100,"0,9448749555"
1975,DBO5,16,indic_b100,"0,9853833266"
1976,DBO5,16,indic_b100,"0,7204491707"
1977,DBO5,16,indic_b100,"0,4763010278"
1978,DBO5,16,indic_b100,"0,5275499818"
1979,DBO5,16,indic_b100,"0,5306894448"
1980,DBO5,16,indic_b100,"0,4441787008"
1981,DBO5,16,indic_b100,"0,5499999238"
1982,DBO5,16,indic_b100,"0,5935950669"
1983,DBO5,16,indic_b100,"0,3600071711"
1984,DBO5,16,indic_b100,"0,6532463463"
1985,DBO5,16,indic_b100,"0,5715043054"
1986,DBO5,16,indic_b100,"0,6067892912"
1987,DBO5,16,indic_b100,"1,0827414794"
1988,DBO5,16,indic_b100,"0,7299460403"
1989,DBO5,16,indic_b100,"0,8367234302"
1990,DBO5,16,indic_b100,"1,1529357266"
1991,DBO5,16,indic_b100,"0,8565182929"
1992,DBO5,16,indic_b100,"0,7481750439"
1993,DBO5,16,indic_b100,"0,9554140127"
1994,DBO5,16,indic_b100,"0,9020469221"
1995,DBO5,16,indic_b100,"1,0969261279"
1996,DBO5,16,indic_b100,"0,8837579618"
1997,DBO5,16,indic_b100,"0,9723026044"
1998,DBO5,16,indic_b100,"0,8730880529"
1999,DBO5,16,indic_b100,"0,8031730293"
2000,DBO5,16,indic_b100,"0,4505728982"
2001,DBO5,16,indic_b100,"0,4127754992"
2002,DBO5,16,indic_b100,"0,4042348266"
2003,DBO5,16,indic_b100,"0,2944967774"
2004,DBO5,16,indic_b100,"0,411551824"
2005,DBO5,16,indic_b100,"0,4792804158"
2006,DBO5,16,indic_b100,"0,4262900601"
2007,DBO5,16,indic_b100,"0,3231299795"
2008,DBO5,16,indic_b100,"0,3967419965"
2009,DBO5,16,indic_b100,"0,3752235316"
2010,DBO5,16,indic_b100,"0,3496751207"
2011,DBO5,16,indic_b100,"0,2857751786"
2012,DBO5,16,indic_b100,"0,3317082518"
2013,DBO5,16,indic_b100,"0,2830392619"
2014,DBO5,16,indic_b100,"0,246467526"
2015,DBO5,16,indic_b100,"0,2965909533"
2016,DBO5,16,indic_b100,"0,278956997"
2017,DBO5,16,indic_b100,"0,2656103983"
2018,DBO5,16,indic_b100,"0,259528198"
1971,DBO5,24,indic_b100,"0,6962213627"
1972,DBO5,24,indic_b100,"1,1752887996"
1973,DBO5,24,indic_b100,"1,0752176359"
1974,DBO5,24,indic_b100,"0,9397742396"
1975,DBO5,24,indic_b100,"0,9124681947"
1976,DBO5,24,indic_b100,"1,0646662705"
1977,DBO5,24,indic_b100,"0,8540965348"
1978,DBO5,24,indic_b100,"0,9109032318"
1979,DBO5,24,indic_b100,"0,6945704137"
1980,DBO5,24,indic_b100,"0,5704250764"
1981,DBO5,24,indic_b100,"0,7315403994"
1982,DBO5,24,indic_b100,"0,7409387998"
1983,DBO5,24,indic_b100,"0,64983567"
1984,DBO5,24,indic_b100,"0,7728674203"
1985,DBO5,24,indic_b100,"0,7708333333"
1986,DBO5,24,indic_b100,"0,816387897"
1987,DBO5,24,indic_b100,"1,0977515924"
1988,DBO5,24,indic_b100,"0,6891088772"
1989,DBO5,24,indic_b100,"0,8008629693"
1990,DBO5,24,indic_b100,"0,7329725317"
1991,DBO5,24,indic_b100,"0,7478439517"
1992,DBO5,24,indic_b100,"0,714445906"
1993,DBO5,24,indic_b100,"0,604542648"
1994,DBO5,24,indic_b100,"0,6167409053"
1995,DBO5,24,indic_b100,"0,4935437934"
1996,DBO5,24,indic_b100,"0,4957290382"
1997,DBO5,24,indic_b100,"0,6034999101"
1998,DBO5,24,indic_b100,"0,5616287053"
1999,DBO5,24,indic_b100,"0,649840609"
2000,DBO5,24,indic_b100,"0,6176730076"
2001,DBO5,24,indic_b100,"0,6336760145"
2002,DBO5,24,indic_b100,"0,6656760145"
2003,DBO5,24,indic_b100,"0,6917643109"
2004,DBO5,24,indic_b100,"0,6794403083"
2005,DBO5,24,indic_b100,"0,7014439834"
2006,DBO5,24,indic_b100,"0,6336760145"
2007,DBO5,24,indic_b100,"0,6386506594"
2008,DBO5,24,indic_b100,"0,6052946711"
2009,DBO5,24,indic_b100,"0,6119743782"
2010,DBO5,24,indic_b100,"0,4685411318"
2011,DBO5,24,indic_b100,"0,4685411318"
2012,DBO5,24,indic_b100,"0,475434455"
2013,DBO5,24,indic_b100,"0,4792638055"
2014,DBO5,24,indic_b100,"0,4470288122"
2015,DBO5,24,indic_b100,"0,431117343"
2016,DBO5,24,indic_b100,"0,390664662"
2017,DBO5,24,indic_b100,"0,4783453237"
2018,DBO5,24,indic_b100,"0,3650967878"
1971,DBO5,33,indic_b100,"0,7970395673"
1972,DBO5,33,indic_b100,"0,887245841"
1973,DBO5,33,indic_b100,"1,1003676337"
1974,DBO5,33,indic_b100,"0,9450612013"
1975,DBO5,33,indic_b100,"1,0727163462"
1976,DBO5,33,indic_b100,"0,8904224112"
1977,DBO5,33,indic_b100,"0,644295302"
1978,DBO5,33,indic_b100,"0,7783363803"
1979,DBO5,33,indic_b100,"0,6832723949"
1980,DBO5,33,indic_b100,"0,5508112724"
1981,DBO5,33,indic_b100,"0,700571759"
1982,DBO5,33,indic_b100,"0,5995525727"
1983,DBO5,33,indic_b100,"0,4966442953"
1984,DBO5,33,indic_b100,"0,8048975246"
1985,DBO5,33,indic_b100,"1,0402644231"
1986,DBO5,33,indic_b100,"0,8143236074"
1987,DBO5,33,indic_b100,"1,067932942"
1988,DBO5,33,indic_b100,"0,5870419959"
1989,DBO5,33,indic_b100,"1,0107049423"
1990,DBO5,33,indic_b100,"0,7458590348"
1991,DBO5,33,indic_b100,"0,872182111"
1992,DBO5,33,indic_b100,"0,7849990979"
1993,DBO5,33,indic_b100,"0,5646128501"
1994,DBO5,33,indic_b100,"0,7959542188"
1995,DBO5,33,indic_b100,"0,7914825659"
1996,DBO5,33,indic_b100,"0,4584754245"
1997,DBO5,33,indic_b100,"0,5476026782"
1998,DBO5,33,indic_b100,"0,5285722116"
1999,DBO5,33,indic_b100,"0,5305350452"
2000,DBO5,33,indic_b100,"0,5669854892"
2001,DBO5,33,indic_b100,"0,5511272359"
2002,DBO5,33,indic_b100,"0,5520601365"
2003,DBO5,33,indic_b100,"0,5391025489"
2004,DBO5,33,indic_b100,"0,8985233516"
2005,DBO5,33,indic_b100,"1,2764423077"
2006,DBO5,33,indic_b100,"0,78253926"
2007,DBO5,33,indic_b100,"0,6899274804"
2008,DBO5,33,indic_b100,"0,5477291507"
2009,DBO5,33,indic_b100,"0,6838128848"
2010,DBO5,33,indic_b100,"0,6243048108"
2011,DBO5,33,indic_b100,"0,6107751052"
2012,DBO5,33,indic_b100,"0,6243048108"
2013,DBO5,33,indic_b100,"0,5436836215"
2014,DBO5,33,indic_b100,"0,5153116696"
2015,DBO5,33,indic_b100,"0,4561759666"
2016,DBO5,33,indic_b100,"0,4133860845"
2017,DBO5,33,indic_b100,"0,4301807398"
2018,DBO5,33,indic_b100,"0,3803422575"
1971,DBO5,19,indic_b100,"1,2380952381"
1972,DBO5,19,indic_b100,"0,7703689211"
1973,DBO5,19,indic_b100,"0,8983747098"
1974,DBO5,19,indic_b100,"0,937849151"
1975,DBO5,19,indic_b100,"0,9711111111"
1976,DBO5,19,indic_b100,"1,0970343294"
1977,DBO5,19,indic_b100,"0,9171058585"
1978,DBO5,19,indic_b100,"1,404884275"
1979,DBO5,19,indic_b100,"0,5248308466"
1980,DBO5,19,indic_b100,"0,5855769231"
1981,DBO5,19,indic_b100,"0,8403539209"
1982,DBO5,19,indic_b100,"0,6842867057"
1983,DBO5,19,indic_b100,"0,515856625"
1984,DBO5,19,indic_b100,"0,691025641"
1985,DBO5,19,indic_b100,"0,8251455696"
1986,DBO5,19,indic_b100,"0,8088873672"
1987,DBO5,19,indic_b100,"1,3890117994"
1988,DBO5,19,indic_b100,"1,0567384005"
1989,DBO5,19,indic_b100,"1,0084028251"
1990,DBO5,19,indic_b100,"1,1002173306"
1991,DBO5,19,indic_b100,"1,6101836454"
1992,DBO5,19,indic_b100,"1,6554487179"
1993,DBO5,19,indic_b100,"1,1765656909"
1994,DBO5,19,indic_b100,"0,8009275017"
1995,DBO5,19,indic_b100,"1,0639528024"
1996,DBO5,19,indic_b100,"1,8126141312"
1997,DBO5,19,indic_b100,"1,3779782165"
1998,DBO5,19,indic_b100,"0,9371170865"
1999,DBO5,19,indic_b100,"0,8544077604"
2000,DBO5,19,indic_b100,"0,6324181324"
2001,DBO5,19,indic_b100,"0,6827571288"
2002,DBO5,19,indic_b100,"0,7340965491"
2003,DBO5,19,indic_b100,"0,8492623118"
2004,DBO5,19,indic_b100,"0,5513378055"
2005,DBO5,19,indic_b100,"0,6481379731"
2006,DBO5,19,indic_b100,"0,5915786419"
2007,DBO5,19,indic_b100,"0,7381474598"
2008,DBO5,19,indic_b100,"0,7851844606"
2009,DBO5,19,indic_b100,"0,8798520391"
2010,DBO5,19,indic_b100,"0,4944936087"
2011,DBO5,19,indic_b100,"0,5179080629"
2012,DBO5,19,indic_b100,"0,428773353"
2013,DBO5,19,indic_b100,"0,8916514093"
2014,DBO5,19,indic_b100,"0,9310273229"
2015,DBO5,19,indic_b100,"1,1065602837"
2016,DBO5,19,indic_b100,"0,7786484095"
2017,DBO5,19,indic_b100,"1,0869355792"
2018,DBO5,19,indic_b100,"1,1333515437"
1971,DBO5,46,indic_b100,"1,1611358465"
1972,DBO5,46,indic_b100,"0,9793969633"
1973,DBO5,46,indic_b100,"0,8185298292"
1974,DBO5,46,indic_b100,"0,8049103816"
1975,DBO5,46,indic_b100,1
1976,DBO5,46,indic_b100,"1,0824018628"
1977,DBO5,46,indic_b100,"0,6741597619"
1978,DBO5,46,indic_b100,"1,0006882016"
1979,DBO5,46,indic_b100,"0,9111570248"
1980,DBO5,46,indic_b100,"0,574863435"
1981,DBO5,46,indic_b100,"0,6401761749"
1982,DBO5,46,indic_b100,"0,660944206"
1983,DBO5,46,indic_b100,"0,6787190083"
1984,DBO5,46,indic_b100,"0,9772795919"
1985,DBO5,46,indic_b100,"0,9297520661"
1986,DBO5,46,indic_b100,"0,9696445951"
1987,DBO5,46,indic_b100,"0,4891149183"
1988,DBO5,46,indic_b100,"0,4470387963"
1989,DBO5,46,indic_b100,"0,7711464255"
1990,DBO5,46,indic_b100,"0,5307271146"
1991,DBO5,46,indic_b100,"0,710247471"
1992,DBO5,46,indic_b100,"0,5440109867"
1993,DBO5,46,indic_b100,"0,4291180938"
1994,DBO5,46,indic_b100,"0,6673075478"
1995,DBO5,46,indic_b100,"0,7368554949"
1996,DBO5,46,indic_b100,"0,5229609637"
1997,DBO5,46,indic_b100,"0,4965872538"
1998,DBO5,46,indic_b100,"0,6903750312"
1999,DBO5,46,indic_b100,"0,7262069352"
2000,DBO5,46,indic_b100,"0,643760692"
2001,DBO5,46,indic_b100,"0,6023121453"
2002,DBO5,46,indic_b100,"0,5664826626"
2003,DBO5,46,indic_b100,"0,6392031163"
2004,DBO5,46,indic_b100,"0,6808196034"
2005,DBO5,46,indic_b100,"0,5574149773"
2006,DBO5,46,indic_b100,"0,6372978973"
2007,DBO5,46,indic_b100,"0,5713234698"
2008,DBO5,46,indic_b100,"0,5343983049"
2009,DBO5,46,indic_b100,"0,6376302582"
2010,DBO5,46,indic_b100,"0,3602321794"
2011,DBO5,46,indic_b100,"0,4253675378"
2012,DBO5,46,indic_b100,"0,4490370283"
2013,DBO5,46,indic_b100,"0,4634698627"
2014,DBO5,46,indic_b100,"0,3836913917"
2015,DBO5,46,indic_b100,"0,5378282079"
2016,DBO5,46,indic_b100,"0,6949362446"
2017,DBO5,46,indic_b100,"0,5911459434"
2018,DBO5,46,indic_b100,"0,47208539"
1971,DBO5,15,indic_b100,"1,254209284"
1972,DBO5,15,indic_b100,"1,088372093"
1973,DBO5,15,indic_b100,"0,880445015"
1974,DBO5,15,indic_b100,"0,8804878049"
1975,DBO5,15,indic_b100,"0,4900299529"
1976,DBO5,15,indic_b100,"0,7035876347"
1977,DBO5,15,indic_b100,"0,6"
1978,DBO5,15,indic_b100,"1,5212772786"
1979,DBO5,15,indic_b100,"0,4653161104"
1980,DBO5,15,indic_b100,"0,4517731065"
1981,DBO5,15,indic_b100,"0,704219805"
1982,DBO5,15,indic_b100,"0,7750045846"
1983,DBO5,15,indic_b100,"0,4375756464"
1984,DBO5,15,indic_b100,"0,4232589859"
1985,DBO5,15,indic_b100,"0,5611120026"
1986,DBO5,15,indic_b100,"0,9436938383"
1987,DBO5,15,indic_b100,"0,5496656176"
1988,DBO5,15,indic_b100,"0,477936457"
1989,DBO5,15,indic_b100,"0,5680074744"
1990,DBO5,15,indic_b100,"0,4524095201"
1991,DBO5,15,indic_b100,"1,0399390244"
1992,DBO5,15,indic_b100,"0,3642370959"
1993,DBO5,15,indic_b100,"0,3416483084"
1994,DBO5,15,indic_b100,"0,3746179966"
1995,DBO5,15,indic_b100,"0,5185271647"
1996,DBO5,15,indic_b100,"0,3391129032"
1997,DBO5,15,indic_b100,"0,4639219015"
1998,DBO5,15,indic_b100,"0,7157690738"
1999,DBO5,15,indic_b100,"0,7139653816"
2000,DBO5,15,indic_b100,"0,6115263572"
2001,DBO5,15,indic_b100,"0,459040747"
2002,DBO5,15,indic_b100,"0,4833988985"
2003,DBO5,15,indic_b100,"0,8149517867"
2004,DBO5,15,indic_b100,"0,922461713"
2005,DBO5,15,indic_b100,"0,7695529145"
2006,DBO5,15,indic_b100,"0,6037095859"
2007,DBO5,15,indic_b100,"0,6850538854"
2008,DBO5,15,indic_b100,"0,5041306058"
2009,DBO5,15,indic_b100,"0,5468135327"
2010,DBO5,15,indic_b100,"0,6384434925"
2011,DBO5,15,indic_b100,"0,7244623656"
2012,DBO5,15,indic_b100,"0,8297449362"
2013,DBO5,15,indic_b100,"0,6371655414"
2014,DBO5,15,indic_b100,"0,78012003"
2015,DBO5,15,indic_b100,"0,7020942736"
2016,DBO5,15,indic_b100,"0,5809452363"
2017,DBO5,15,indic_b100,"0,7023203169"
2018,DBO5,15,indic_b100,"0,7927112876"
1971,DBO5,47,indic_b100,"1,3536293164"
1972,DBO5,47,indic_b100,"1,0923694779"
1973,DBO5,47,indic_b100,"0,809602964"
1974,DBO5,47,indic_b100,"0,790275762"
1975,DBO5,47,indic_b100,"0,7576996963"
1976,DBO5,47,indic_b100,"0,8131486702"
1977,DBO5,47,indic_b100,"0,3906630642"
1978,DBO5,47,indic_b100,"0,7051933726"
1979,DBO5,47,indic_b100,"0,4604243256"
1980,DBO5,47,indic_b100,"0,4480686695"
1981,DBO5,47,indic_b100,"0,4991416309"
1982,DBO5,47,indic_b100,"0,4436389149"
1983,DBO5,47,indic_b100,"0,4081033795"
1984,DBO5,47,indic_b100,"0,4449383164"
1985,DBO5,47,indic_b100,"0,6184922949"
1986,DBO5,47,indic_b100,"0,5592343977"
1987,DBO5,47,indic_b100,"0,5146013257"
1988,DBO5,47,indic_b100,"0,4396984443"
1989,DBO5,47,indic_b100,"0,4701402215"
1990,DBO5,47,indic_b100,"0,4264844156"
1991,DBO5,47,indic_b100,"0,5578355339"
1992,DBO5,47,indic_b100,"0,4006469526"
1993,DBO5,47,indic_b100,"0,4622268036"
1994,DBO5,47,indic_b100,"0,5022995826"
1995,DBO5,47,indic_b100,"0,4812553413"
1996,DBO5,47,indic_b100,"0,3590836502"
1997,DBO5,47,indic_b100,"0,4520217069"
1998,DBO5,47,indic_b100,"0,5230944389"
1999,DBO5,47,indic_b100,"0,3516494159"
2000,DBO5,47,indic_b100,"0,4843111182"
2001,DBO5,47,indic_b100,"0,3717153733"
2002,DBO5,47,indic_b100,"0,2977903522"
2003,DBO5,47,indic_b100,"0,443575453"
2004,DBO5,47,indic_b100,"0,34541365"
2005,DBO5,47,indic_b100,"0,4002102038"
